Duration,Protocol,SourceIP,DestinationIP,SourcePort,DestinationPort,PacketCount,ByteCount,Label,Throughput_Bps,Avg_Packet_Size
76.1295602335745,UDP,192.168.1.173,192.168.1.38,39407,52,620,157318,Normal,2066.450922839036,253.73870967741937
11.987599731277331,TCP,192.168.1.124,192.168.1.61,33099,497,22,542684,Attack,45270.447142480174,24667.454545454544
58.87468783492354,ICMP,192.168.1.157,192.168.1.54,34988,404,228,1270784,Normal,21584.556058506874,5573.6140350877195
34.07648875501973,ICMP,192.168.1.175,192.168.1.167,54376,572,818,481339,Normal,14125.252265877747,588.4339853300734
61.26855570411428,TCP,192.168.1.93,192.168.1.118,56522,345,570,1369953,Attack,22359.805682640002,2403.426315789474
13.71772311977032,TCP,192.168.1.96,192.168.1.10,12552,104,117,811944,Attack,59189.41451951355,6939.692307692308
93.92125179925044,ICMP,192.168.1.17,192.168.1.163,17328,171,116,183241,Normal,1951.0067901529226,1579.6637931034484
35.962535934627525,TCP,192.168.1.130,192.168.1.206,2390,153,777,778887,Attack,21658.28909885154,1002.4285714285714
75.05746479015382,TCP,192.168.1.121,192.168.1.14,42927,527,64,685667,Normal,9135.227281083802,10713.546875
92.734044763793,TCP,192.168.1.252,192.168.1.60,28339,145,604,354999,Attack,3828.141012335154,587.7466887417219
44.36985812126777,ICMP,192.168.1.255,192.168.1.30,59651,705,364,123391,Attack,2780.9644931196003,338.9862637362637
4.682648705021464,ICMP,192.168.1.111,192.168.1.252,59025,486,179,659260,Attack,140787.84071353442,3683.016759776536
67.03413700623659,UDP,192.168.1.151,192.168.1.199,49543,188,630,92349,Normal,1377.6413648975329,146.5857142857143
55.31917610210401,TCP,192.168.1.50,192.168.1.130,4849,698,915,1335899,Normal,24148.931602565757,1459.998907103825
38.09848932618412,UDP,192.168.1.248,192.168.1.164,24621,179,442,368322,Attack,9667.627418152291,833.3076923076923
54.09633256169092,ICMP,192.168.1.81,192.168.1.14,57756,116,385,169058,Attack,3125.1286731352434,439.11168831168834
52.76557537852569,ICMP,192.168.1.125,192.168.1.76,36544,231,767,251477,Attack,4765.92926725376,327.87092568448503
34.67315471665437,TCP,192.168.1.110,192.168.1.4,50653,556,376,643915,Attack,18570.995493834074,1712.5398936170213
75.87619381116062,ICMP,192.168.1.32,192.168.1.18,30301,94,639,1435306,Attack,18916.42065721121,2246.1752738654145
0.0206653291267233,UDP,192.168.1.159,192.168.1.90,37991,535,149,796058,Attack,38521428.57819672,5342.6711409395975
35.266925402194225,ICMP,192.168.1.160,192.168.1.57,58644,596,958,963141,Attack,27310.035933557043,1005.366388308977
63.39892875946013,UDP,192.168.1.211,192.168.1.216,25079,66,363,806227,Attack,12716.729064285619,2221.0110192837465
54.88418818988279,TCP,192.168.1.133,192.168.1.107,29068,226,947,459975,Attack,8380.82907245753,485.7180570221753
57.98795245385515,UDP,192.168.1.225,192.168.1.161,24798,169,132,133363,Attack,2299.8397832054125,1010.3257575757576
49.48839387338477,ICMP,192.168.1.120,192.168.1.67,49275,449,512,799661,Normal,16158.556328296272,1561.837890625
35.877793257382784,ICMP,192.168.1.164,192.168.1.113,61984,586,250,274922,Normal,7662.734383571032,1099.688
32.10352477863071,ICMP,192.168.1.79,192.168.1.156,48065,842,998,410880,Normal,12798.594635112993,411.7034068136273
98.4760065810664,TCP,192.168.1.100,192.168.1.101,5202,327,569,546384,Attack,5548.397208310955,960.2530755711775
24.38033877177037,UDP,192.168.1.219,192.168.1.196,4218,75,782,678756,Normal,27840.302235091232,867.9744245524297
17.825437395632747,ICMP,192.168.1.90,192.168.1.174,8438,786,490,123953,Attack,6953.714360488491,252.965306122449
6.848420151033774,ICMP,192.168.1.34,192.168.1.72,48060,981,821,123208,Attack,17990.718630398525,150.0706455542022
47.68684741353199,UDP,192.168.1.198,192.168.1.207,41607,634,560,1231177,Attack,25817.95750353234,2198.530357142857
73.68205543060662,TCP,192.168.1.148,192.168.1.246,12173,466,602,756243,Attack,10263.59804406143,1256.217607973422
14.652834154852656,ICMP,192.168.1.210,192.168.1.180,54262,221,471,1296039,Normal,88449.71466293324,2751.6751592356686
93.12113776046864,TCP,192.168.1.133,192.168.1.251,49591,679,113,114224,Normal,1226.6173153276254,1010.8318584070796
60.32143481819288,ICMP,192.168.1.104,192.168.1.27,48055,71,159,82515,Attack,1367.9217055877054,518.9622641509434
5.915980130991105,UDP,192.168.1.119,192.168.1.66,16185,1013,662,725337,Attack,122606.39554894586,1095.6752265861028
92.9244849161384,TCP,192.168.1.246,192.168.1.192,10942,534,320,531600,Attack,5720.774244589607,1661.25
51.15462252651035,ICMP,192.168.1.106,192.168.1.59,41680,516,138,1323372,Attack,25870.037440197633,9589.652173913044
53.73466284636403,UDP,192.168.1.141,192.168.1.238,5196,650,527,1464823,Attack,27260.29944931752,2779.550284629981
10.73737288894958,TCP,192.168.1.197,192.168.1.217,22974,994,138,667768,Attack,62191.00397334964,4838.898550724638
84.48502718705686,ICMP,192.168.1.234,192.168.1.31,65132,788,64,381035,Normal,4510.089097282965,5953.671875
26.55237364480661,UDP,192.168.1.108,192.168.1.171,51942,846,538,1212378,Attack,45659.8726809921,2253.4907063197024
44.5617842445246,TCP,192.168.1.125,192.168.1.255,11951,563,774,862870,Attack,19363.45266754041,1114.8191214470285
40.764104150113,TCP,192.168.1.107,192.168.1.30,12195,586,154,1383631,Normal,33942.38703013824,8984.616883116883
20.649587920982334,UDP,192.168.1.83,192.168.1.28,55162,72,90,1436845,Normal,69582.26021256346,15964.944444444445
21.09126403024805,UDP,192.168.1.75,192.168.1.100,53048,1022,530,1196744,Attack,56741.21751468707,2258.0075471698115
85.74334833486603,ICMP,192.168.1.53,192.168.1.185,33250,566,827,991898,Normal,11568.220967137833,1199.3929866989117
91.05263331350524,TCP,192.168.1.142,192.168.1.11,9638,503,552,268734,Attack,2951.413816607767,486.8369565217391
23.95139612874237,TCP,192.168.1.177,192.168.1.207,26783,404,220,1262134,Normal,52695.63382509475,5736.972727272727
20.27807723523206,ICMP,192.168.1.193,192.168.1.235,28375,86,127,1165508,Normal,57476.2580534506,9177.228346456694
34.056035222932536,TCP,192.168.1.132,192.168.1.16,50870,821,27,441173,Attack,12954.326512527343,16339.74074074074
77.66905853246686,TCP,192.168.1.62,192.168.1.137,28719,94,93,840055,Attack,10815.825708108,9032.849462365592
50.31730844432988,ICMP,192.168.1.172,192.168.1.170,56858,602,750,1442028,Attack,28658.687131396,1922.704
47.12075377426482,ICMP,192.168.1.228,192.168.1.98,56145,788,106,278300,Normal,5906.1024646001015,2625.4716981132074
65.40647742839661,UDP,192.168.1.236,192.168.1.25,56187,979,632,659238,Attack,10079.093476967893,1043.0981012658228
33.896567131982394,TCP,192.168.1.59,192.168.1.210,46069,406,515,1247039,Normal,36789.53668506987,2421.4349514563105
44.082960011188376,ICMP,192.168.1.116,192.168.1.198,32329,42,775,1345171,Normal,30514.534406459818,1735.7045161290323
21.78811459305972,ICMP,192.168.1.86,192.168.1.221,7568,723,561,629983,Normal,28914.066763751634,1122.9643493761141
69.30906855272401,UDP,192.168.1.248,192.168.1.168,19337,780,468,588245,Attack,8487.273199357987,1256.9337606837607
65.42532718629461,TCP,192.168.1.240,192.168.1.180,48684,449,780,674685,Normal,10312.290805652005,864.9807692307693
42.66254783491369,TCP,192.168.1.26,192.168.1.228,33616,901,924,790393,Normal,18526.624407395735,855.4036796536797
71.67556537026654,UDP,192.168.1.98,192.168.1.101,2521,269,246,922189,Attack,12866.155924073888,3748.7357723577234
70.87000538644894,ICMP,192.168.1.9,192.168.1.190,52320,1014,264,332469,Attack,4691.251230856707,1259.3522727272727
59.81982249541778,TCP,192.168.1.143,192.168.1.130,62216,401,416,778516,Attack,13014.348213079946,1871.4326923076924
72.98132766781585,UDP,192.168.1.200,192.168.1.46,27119,673,148,110735,Attack,1517.3059128771263,748.2094594594595
19.858277441562468,ICMP,192.168.1.9,192.168.1.241,36065,640,943,28515,Attack,1435.925149294138,30.23860021208908
86.66373676922922,UDP,192.168.1.253,192.168.1.237,31337,180,802,505588,Normal,5833.904916266129,630.4089775561097
87.13701130367511,ICMP,192.168.1.249,192.168.1.248,40212,445,934,1425469,Attack,16358.93839682196,1526.1980728051392
37.06287686848108,UDP,192.168.1.214,192.168.1.107,41662,1006,536,1272337,Attack,34329.14839597942,2373.7630597014927
45.39842690357205,TCP,192.168.1.227,192.168.1.85,25066,293,118,1022793,Attack,22529.26080836348,8667.737288135593
99.45864907562252,UDP,192.168.1.227,192.168.1.101,47675,764,5,53523,Attack,538.143243422744,10704.6
73.54291579146333,UDP,192.168.1.218,192.168.1.56,17391,79,890,1238580,Attack,16841.594960853745,1391.6629213483145
22.2590135454932,UDP,192.168.1.250,192.168.1.215,2622,155,820,358595,Attack,16110.102959733587,437.3109756097561
74.69519461552885,UDP,192.168.1.248,192.168.1.126,33036,632,352,211722,Attack,2834.4795282986493,601.4829545454545
28.496493804993328,ICMP,192.168.1.212,192.168.1.241,38109,838,384,298457,Normal,10473.463930067865,777.2317708333334
57.50775362884942,ICMP,192.168.1.33,192.168.1.88,19530,765,43,72605,Normal,1262.5254060276295,1688.4883720930231
66.59200844783354,ICMP,192.168.1.74,192.168.1.223,36895,466,281,1352829,Attack,20315.185433395833,4814.338078291815
67.31571677578869,UDP,192.168.1.100,192.168.1.17,25905,41,802,768671,Normal,11418.893489023449,958.4426433915212
19.216316980738657,ICMP,192.168.1.221,192.168.1.124,53405,947,245,314739,Normal,16378.736899244348,1284.6489795918367
10.122221942109856,TCP,192.168.1.178,192.168.1.179,7466,787,139,60061,Attack,5933.5786493811065,432.0935251798561
82.10205290395312,TCP,192.168.1.243,192.168.1.138,10643,815,409,934414,Normal,11381.128326877792,2284.6308068459657
15.382726325029603,UDP,192.168.1.57,192.168.1.26,53908,927,298,995581,Attack,64720.71198328909,3340.8758389261743
9.39950456302453,TCP,192.168.1.240,192.168.1.246,29333,690,357,428084,Normal,45543.25146922989,1199.1148459383753
85.76404002810011,ICMP,192.168.1.41,192.168.1.121,49834,658,756,212712,Normal,2480.2003255712543,281.36507936507934
63.11431650395901,UDP,192.168.1.43,192.168.1.189,35707,766,817,511373,Normal,8102.329682488486,625.9155446756426
68.59117984579039,ICMP,192.168.1.7,192.168.1.7,62774,767,768,708516,Attack,10329.549682523551,922.546875
13.786153859979375,TCP,192.168.1.57,192.168.1.131,50992,311,163,633125,Attack,45924.70143815348,3884.20245398773
94.06440189220191,TCP,192.168.1.222,192.168.1.90,39775,779,25,884815,Attack,9406.480902456602,35392.6
97.4356098401715,ICMP,192.168.1.154,192.168.1.172,8026,394,252,1005740,Attack,10322.098888176157,3991.031746031746
65.12421329489729,ICMP,192.168.1.221,192.168.1.39,38689,428,136,615258,Normal,9447.453855818134,4523.955882352941
6.684481613557525,ICMP,192.168.1.249,192.168.1.227,9644,691,690,1200299,Attack,179565.00883562054,1739.5637681159421
56.55446463758443,UDP,192.168.1.169,192.168.1.130,63154,649,604,1052424,Normal,18609.03479051926,1742.4238410596026
46.194829984316165,TCP,192.168.1.68,192.168.1.170,23590,568,871,1349788,Normal,29219.460282855747,1549.699196326062
74.56673449499633,TCP,192.168.1.33,192.168.1.203,21689,885,570,692501,Normal,9286.99646953789,1214.9140350877192
32.38789815064265,TCP,192.168.1.113,192.168.1.132,42667,350,434,460315,Attack,14212.561675320272,1060.6336405529953
90.68794323415024,TCP,192.168.1.169,192.168.1.26,13712,457,406,1348361,Normal,14868.139599534434,3321.0862068965516
25.773091284705476,UDP,192.168.1.255,192.168.1.31,39754,514,729,139929,Normal,5429.26723279943,191.94650205761317
21.026429057752416,TCP,192.168.1.102,192.168.1.122,53466,832,616,367529,Normal,17479.382685025754,596.637987012987
4.8047695297250055,ICMP,192.168.1.205,192.168.1.139,34795,791,407,269906,Normal,56174.59866289314,663.1597051597051
23.451883524885865,ICMP,192.168.1.1,192.168.1.243,50998,501,376,887423,Normal,37840.15893897456,2360.1675531914893
82.88210078672836,TCP,192.168.1.42,192.168.1.96,31011,891,33,304237,Attack,3670.7201809816634,9219.30303030303
60.07780212954948,UDP,192.168.1.102,192.168.1.139,47052,652,389,1338860,Attack,22285.435760664703,3441.7994858611823
79.45489142435508,TCP,192.168.1.84,192.168.1.36,57212,215,651,1448409,Attack,18229.32451401001,2224.8986175115206
67.12407697689457,TCP,192.168.1.23,192.168.1.169,52626,919,905,332315,Attack,4950.757089954315,367.1988950276243
92.26504696906056,ICMP,192.168.1.109,192.168.1.156,37465,715,229,1096204,Normal,11881.032265312697,4786.917030567685
86.486111647107,TCP,192.168.1.170,192.168.1.60,46365,134,168,909234,Attack,10513.063689462497,5412.107142857143
61.17342106399819,UDP,192.168.1.180,192.168.1.227,50694,139,25,783100,Normal,12801.311196585511,31324.0
65.7282320715589,TCP,192.168.1.165,192.168.1.227,64538,234,459,741854,Attack,11286.687266931765,1616.2396514161221
96.14232745397445,TCP,192.168.1.140,192.168.1.206,48370,196,275,1429097,Normal,14864.389471787457,5196.716363636364
84.48643483751403,TCP,192.168.1.10,192.168.1.123,8375,879,858,169314,Attack,2004.037693454908,197.33566433566435
87.62375744328652,UDP,192.168.1.253,192.168.1.221,18369,620,148,397830,Normal,4540.207035260853,2688.0405405405404
68.98914508428328,UDP,192.168.1.162,192.168.1.189,38909,551,265,1441771,Attack,20898.519589402134,5440.645283018868
70.25812149241331,ICMP,192.168.1.73,192.168.1.202,59982,750,374,554459,Normal,7891.742452292468,1482.5106951871658
76.01066155539179,UDP,192.168.1.138,192.168.1.43,30250,981,422,1403219,Normal,18460.81814427338,3325.1635071090045
6.197761748442499,TCP,192.168.1.192,192.168.1.23,14240,547,113,1084304,Normal,174950.90066546787,9595.610619469027
26.2023951095468,TCP,192.168.1.168,192.168.1.30,41158,631,598,860814,Attack,32852.49292673874,1439.4882943143812
98.30170405248676,UDP,192.168.1.193,192.168.1.129,18574,620,896,938617,Normal,9548.32888246616,1047.5636160714287
33.70152779085447,TCP,192.168.1.38,192.168.1.123,42389,927,340,2232,Attack,66.22845153642245,6.564705882352941
88.42958674751408,UDP,192.168.1.87,192.168.1.175,36250,980,912,772522,Normal,8736.012780493029,847.063596491228
43.77420938845064,UDP,192.168.1.46,192.168.1.241,55528,653,873,520653,Attack,11894.058334206458,596.3951890034364
30.91913339407475,UDP,192.168.1.230,192.168.1.3,14014,350,309,1436779,Normal,46468.92853327319,4649.770226537217
86.73727604184519,ICMP,192.168.1.31,192.168.1.17,40955,441,893,447691,Attack,5161.46022137031,501.3337066069429
29.00751415007669,TCP,192.168.1.148,192.168.1.3,38076,928,343,861867,Attack,29711.853126777543,2512.731778425656
15.317861936858511,UDP,192.168.1.113,192.168.1.197,40445,689,816,283666,Normal,18518.641907682326,347.6299019607843
91.46819798667944,UDP,192.168.1.153,192.168.1.60,57252,524,535,577082,Normal,6309.099913437026,1078.6579439252337
83.53850815521663,ICMP,192.168.1.232,192.168.1.35,45291,908,315,485753,Normal,5814.719591322589,1542.073015873016
75.38704860739439,ICMP,192.168.1.244,192.168.1.115,60783,619,189,712246,Normal,9447.856271828354,3768.4973544973545
48.2463384789577,UDP,192.168.1.252,192.168.1.203,14799,1001,29,1455845,Attack,30175.24325985808,50201.55172413793
30.55043500664033,ICMP,192.168.1.75,192.168.1.183,58938,952,208,79270,Normal,2594.7257373837774,381.1057692307692
5.431490909221459,ICMP,192.168.1.107,192.168.1.37,2322,406,195,1189990,Normal,219090.85735182997,6102.51282051282
48.99971118937343,TCP,192.168.1.67,192.168.1.180,42796,780,389,136020,Normal,2775.9347289683346,349.66580976863753
50.16109207970938,UDP,192.168.1.41,192.168.1.171,42469,736,277,357907,Normal,7135.151671563719,1292.0830324909748
11.276576751157553,ICMP,192.168.1.169,192.168.1.15,17744,913,439,889022,Attack,78837.93278919872,2025.1070615034168
78.88643295539552,ICMP,192.168.1.235,192.168.1.253,38959,971,210,261803,Normal,3318.732894768234,1246.6809523809525
59.31274826949904,UDP,192.168.1.90,192.168.1.208,12619,773,172,1169113,Attack,19710.99020210473,6797.168604651163
80.98520660667585,ICMP,192.168.1.106,192.168.1.30,35404,758,421,1452658,Normal,17937.325356903555,3450.49406175772
70.04588694483971,TCP,192.168.1.206,192.168.1.227,59989,86,504,747681,Normal,10674.159934455392,1483.4940476190477
5.006440341979667,ICMP,192.168.1.159,192.168.1.249,46428,726,125,1287915,Normal,257251.64228976457,10303.32
63.811998219297095,TCP,192.168.1.195,192.168.1.226,17868,768,577,1487560,Attack,23311.60348384379,2578.0935875216637
71.13195472787136,UDP,192.168.1.19,192.168.1.176,56104,301,612,187729,Attack,2639.165487834441,306.7467320261438
26.648190419242248,TCP,192.168.1.241,192.168.1.105,23945,272,789,491850,Normal,18457.163216787983,623.384030418251
98.68158379510616,ICMP,192.168.1.64,192.168.1.203,12101,130,194,724618,Normal,7342.991185716412,3735.144329896907
97.521300146969,ICMP,192.168.1.56,192.168.1.84,23477,596,159,419326,Attack,4299.84013100786,2637.2704402515724
55.453545785728565,TCP,192.168.1.214,192.168.1.126,57176,569,652,533501,Attack,9620.6832663404,818.2530674846626
91.61471930685968,TCP,192.168.1.207,192.168.1.124,56073,823,553,946745,Attack,10333.983525386539,1712.016274864376
71.4237095565473,TCP,192.168.1.25,192.168.1.87,54075,940,946,434325,Normal,6080.963908156267,459.1173361522199
39.070666379508346,TCP,192.168.1.204,192.168.1.50,12669,345,147,794507,Normal,20335.127952071492,5404.809523809524
55.88587394227067,UDP,192.168.1.17,192.168.1.43,36730,436,35,1044449,Attack,18688.96245729111,29841.4
60.14576029164411,UDP,192.168.1.1,192.168.1.90,46910,731,850,561408,Attack,9334.124255438082,660.48
53.3224564317317,UDP,192.168.1.5,192.168.1.106,46831,673,241,734311,Normal,13771.139762477602,3046.933609958506
76.9297647687791,UDP,192.168.1.14,192.168.1.4,4582,671,671,959807,Attack,12476.406276358779,1430.4128166915052
4.634436897782712,TCP,192.168.1.64,192.168.1.135,51604,348,458,1169730,Attack,252399.59585157855,2553.995633187773
34.50008059751744,ICMP,192.168.1.165,192.168.1.158,52309,207,671,411962,Attack,11940.899640380667,613.9523099850969
98.37519320056,ICMP,192.168.1.110,192.168.1.115,58092,844,977,636864,Normal,6473.82718427408,651.85670419652
69.52779328056803,ICMP,192.168.1.168,192.168.1.90,11973,992,265,227453,Normal,3271.3967935405435,858.3132075471698
3.562357845251818,ICMP,192.168.1.231,192.168.1.194,62478,734,509,290701,Attack,81603.53693480526,571.1218074656189
33.68639478900683,ICMP,192.168.1.249,192.168.1.245,31430,64,761,571493,Normal,16965.09833063229,750.976346911958
49.3756001383088,ICMP,192.168.1.8,192.168.1.193,25222,513,695,595529,Attack,12061.200235173445,856.8762589928058
97.37577695863143,TCP,192.168.1.25,192.168.1.223,23166,195,978,106475,Attack,1093.4444204253614,108.87014314928426
0.4317349072245569,TCP,192.168.1.109,192.168.1.163,20201,807,210,720521,Attack,1668896.7881516186,3431.052380952381
4.3011308174036085,ICMP,192.168.1.11,192.168.1.230,13375,620,389,1052859,Attack,244786.5560702852,2706.578406169666
92.64641720442457,ICMP,192.168.1.252,192.168.1.129,63200,872,397,876507,Attack,9460.775995967388,2207.8261964735516
57.832509168389294,TCP,192.168.1.158,192.168.1.237,45451,334,495,1081099,Attack,18693.620863867316,2184.0383838383837
92.78936814386324,TCP,192.168.1.50,192.168.1.58,33062,41,456,494958,Attack,5334.210264613541,1085.4342105263158
61.0211057889577,ICMP,192.168.1.175,192.168.1.62,16667,868,749,524478,Attack,8595.026150688158,700.237650200267
44.98738081838556,ICMP,192.168.1.244,192.168.1.154,10579,719,481,1177325,Attack,26170.116565640285,2447.6611226611226
16.759799644660887,TCP,192.168.1.44,192.168.1.190,23746,475,536,1492518,Attack,89053.4512132707,2784.5485074626868
84.20744684235886,UDP,192.168.1.146,192.168.1.144,55650,563,336,144968,Attack,1721.5579552172903,431.45238095238096
51.55077425287313,UDP,192.168.1.49,192.168.1.96,21368,981,50,1181458,Attack,22918.336671425503,23629.16
57.38530061801436,TCP,192.168.1.1,192.168.1.249,29179,669,407,366099,Attack,6379.665106870145,899.5061425061425
76.32827525142315,TCP,192.168.1.67,192.168.1.148,52359,383,131,1317735,Attack,17264.04789914902,10059.045801526718
62.528623631284255,UDP,192.168.1.101,192.168.1.121,21840,359,748,1176557,Normal,18816.29454916302,1572.9371657754011
72.70730577395678,UDP,192.168.1.254,192.168.1.188,36920,192,588,927616,Attack,12758.222714013222,1577.578231292517
89.49339115699189,ICMP,192.168.1.242,192.168.1.42,22423,199,140,1103207,Normal,12327.24546178748,7880.05
29.425392642632776,TCP,192.168.1.165,192.168.1.72,13100,1004,863,1004207,Normal,34127.22515535992,1163.6234067207415
83.38957370272361,TCP,192.168.1.196,192.168.1.157,36412,764,47,1304,Normal,15.637446530769466,27.74468085106383
72.95926932575122,UDP,192.168.1.88,192.168.1.16,5506,354,684,348680,Attack,4779.104878959255,509.766081871345
15.525211905849856,TCP,192.168.1.65,192.168.1.45,16859,150,346,78627,Normal,5064.471936152676,227.2456647398844
95.65886123177492,TCP,192.168.1.143,192.168.1.19,18276,193,44,236537,Attack,2472.713943634421,5375.840909090909
57.04454894248423,TCP,192.168.1.195,192.168.1.254,63745,1001,704,781124,Attack,13693.227740087428,1109.5511363636363
90.30486521864847,ICMP,192.168.1.102,192.168.1.135,33794,192,636,195312,Attack,2162.807059476868,307.0943396226415
64.244562506023,ICMP,192.168.1.54,192.168.1.133,21150,263,587,769236,Attack,11973.558072372012,1310.4531516183986
65.82958623334956,ICMP,192.168.1.159,192.168.1.66,40169,888,539,204557,Attack,3107.3718020176543,379.51205936920223
81.25989695019831,ICMP,192.168.1.43,192.168.1.81,43357,81,466,1273308,Attack,15669.574387724997,2732.420600858369
71.57768512243457,UDP,192.168.1.76,192.168.1.179,15333,327,991,236967,Attack,3310.626763001134,239.11907164480323
73.33621906830166,ICMP,192.168.1.136,192.168.1.54,13980,748,381,1397858,Attack,19060.949933866996,3668.9186351706035
99.14829371114618,TCP,192.168.1.163,192.168.1.150,10834,88,693,577918,Attack,5828.824464530658,833.936507936508
58.59132104977165,TCP,192.168.1.217,192.168.1.77,3124,410,30,1125424,Attack,19208.03251805817,37514.13333333333
33.58692689463633,TCP,192.168.1.79,192.168.1.78,10016,419,588,594759,Attack,17708.050571753265,1011.4948979591836
94.60613847540286,ICMP,192.168.1.62,192.168.1.38,1174,113,450,681277,Attack,7201.192343107089,1513.9488888888889
35.93727930377554,ICMP,192.168.1.87,192.168.1.230,41226,82,573,1413676,Attack,39337.312879205085,2467.1483420593368
53.63705605215737,TCP,192.168.1.231,192.168.1.144,46326,599,274,823874,Normal,15360.16442063588,3006.8394160583944
87.82565326652674,UDP,192.168.1.69,192.168.1.46,15790,809,744,886093,Attack,10089.227543926727,1190.9852150537633
70.09964522526337,ICMP,192.168.1.139,192.168.1.142,28742,39,834,657211,Normal,9375.382684007454,788.0227817745804
99.2079358829881,ICMP,192.168.1.161,192.168.1.249,44372,983,577,724194,Normal,7299.758769844367,1255.102253032929
91.60812410410644,ICMP,192.168.1.10,192.168.1.58,52955,986,638,990452,Attack,10811.835846288242,1552.4326018808777
43.85586180216266,UDP,192.168.1.131,192.168.1.118,54175,53,514,304406,Normal,6941.056166521139,592.2295719844358
51.56894788122896,UDP,192.168.1.163,192.168.1.207,55399,156,255,1038164,Normal,20131.572247528646,4071.2313725490194
46.71549945635012,ICMP,192.168.1.49,192.168.1.79,40197,887,396,274839,Normal,5883.250809654795,694.0378787878788
29.794819518381065,UDP,192.168.1.51,192.168.1.48,46761,999,343,912144,Normal,30614.181080616338,2659.3119533527697
62.744640359946445,ICMP,192.168.1.102,192.168.1.193,64758,589,874,1193012,Attack,19013.767441427062,1365.0022883295194
23.42193670190741,UDP,192.168.1.204,192.168.1.157,9536,453,470,1346220,Attack,57476.88660990908,2864.2978723404253
90.1857517056877,UDP,192.168.1.120,192.168.1.69,53047,128,783,1329907,Normal,14746.30942080541,1698.4763729246488
34.44183033937625,UDP,192.168.1.66,192.168.1.186,8574,579,921,1260190,Normal,36588.93814825122,1368.2844733984798
86.35698183386873,ICMP,192.168.1.101,192.168.1.89,65039,356,480,1259710,Normal,14587.239772035997,2624.3958333333335
38.49056993019294,ICMP,192.168.1.25,192.168.1.237,29255,533,215,230912,Attack,5999.18370704267,1074.0093023255813
37.83407611178357,UDP,192.168.1.2,192.168.1.5,15506,1019,804,216044,Normal,5710.301987068009,268.71144278606965
87.11738982631331,ICMP,192.168.1.178,192.168.1.79,55778,642,5,1153626,Normal,13242.20115294999,230725.2
90.75925277701153,UDP,192.168.1.2,192.168.1.98,38106,144,922,989864,Normal,10906.48027294825,1073.6052060737527
90.3443071373581,ICMP,192.168.1.131,192.168.1.137,58746,931,96,654913,Attack,7249.078782620805,6822.010416666667
22.881001296670668,UDP,192.168.1.62,192.168.1.16,41334,466,988,551092,Attack,24085.13477424554,557.7854251012146
17.719751719626952,UDP,192.168.1.124,192.168.1.177,15080,710,93,294825,Attack,16638.212807092696,3170.1612903225805
44.89899176806284,UDP,192.168.1.34,192.168.1.33,12599,520,534,136812,Normal,3047.1062848523898,256.2022471910112
32.82868657267479,ICMP,192.168.1.235,192.168.1.76,56833,859,278,377669,Normal,11504.23728235158,1358.521582733813
1.7246360814235029,UDP,192.168.1.18,192.168.1.131,25668,994,159,1285690,Attack,745484.8091423439,8086.100628930818
45.59526107857877,ICMP,192.168.1.12,192.168.1.57,16194,938,852,863585,Attack,18940.2358835428,1013.5974178403756
60.80935802451656,TCP,192.168.1.252,192.168.1.51,60023,835,15,518869,Attack,8532.716293285108,34591.26666666667
5.258863963322358,ICMP,192.168.1.199,192.168.1.131,29278,657,169,1060134,Normal,201589.92653049083,6272.98224852071
92.15002177067608,UDP,192.168.1.203,192.168.1.206,30030,266,692,583599,Attack,6333.14012070817,843.3511560693642
3.327236198780925,UDP,192.168.1.195,192.168.1.169,11200,170,579,934422,Normal,280840.2963223246,1613.8549222797928
37.97848146119548,TCP,192.168.1.135,192.168.1.85,49506,98,697,309677,Normal,8154.012169138793,444.29985652797706
6.607520428028235,TCP,192.168.1.146,192.168.1.31,19066,817,407,533340,Normal,80717.11708035614,1310.4176904176904
15.56233403231554,TCP,192.168.1.133,192.168.1.129,22605,943,400,734766,Normal,47214.383040117355,1836.915
54.43291400000688,TCP,192.168.1.140,192.168.1.143,12257,314,16,352299,Attack,6472.168658836737,22018.6875
95.20142263951702,ICMP,192.168.1.11,192.168.1.243,3355,726,71,1227543,Attack,12894.166557238621,17289.338028169015
79.53988884828007,UDP,192.168.1.60,192.168.1.97,50606,226,760,203307,Normal,2556.0382714112407,267.50921052631577
9.239647586735034,ICMP,192.168.1.181,192.168.1.158,13629,466,512,112418,Normal,12166.914262119013,219.56640625
73.30548559562872,ICMP,192.168.1.250,192.168.1.213,19319,554,259,207769,Attack,2834.2899349457343,802.1969111969112
97.99646202233048,ICMP,192.168.1.244,192.168.1.226,24717,94,457,597548,Normal,6097.648707601675,1307.5448577680525
28.664352731268902,UDP,192.168.1.203,192.168.1.115,37086,429,658,1244821,Attack,43427.49378192203,1891.8252279635258
39.85308584573705,ICMP,192.168.1.228,192.168.1.255,1595,298,616,1326313,Attack,33280.05778859584,2153.1055194805194
45.281422898479626,TCP,192.168.1.12,192.168.1.1,57077,381,872,821340,Attack,18138.564281458952,941.9036697247707
24.73919998705693,UDP,192.168.1.9,192.168.1.152,11535,752,317,316313,Attack,12785.90254193704,997.8328075709779
78.75425660760634,UDP,192.168.1.110,192.168.1.14,4149,62,483,1395767,Attack,17723.06742674773,2889.786749482402
32.08071508860425,ICMP,192.168.1.208,192.168.1.119,17926,68,442,595621,Normal,18566.325543397168,1347.5588235294117
